#class tools::wcsv::ntuple
#title Edep
#separator 44
#vector_separator 59
#column double TargetEdep
#column double BeInEdep
#column double BeOutEdep
1398.44,0.103784,3.70676
557.053,0.0850569,2.14843
886.379,0.104228,1.79569
1704.3,0.0993411,5.74029
1979.13,0.101558,5.83348
2866.72,0.105192,7.35068
1911.4,0.100272,8.46747
2075.73,0.122956,8.15448
1049.94,0.151935,5.52841
1722.96,0.0899331,5.91558
1355.98,0.104962,4.31591
1771.11,0.109605,7.47833
2074.34,0.154541,6.45206
2493.86,0.439256,6.02127
2747.6,0.132537,11.058
3199.03,0.134482,7.27137
1800.84,0.088269,8.99418
1652.8,0.110986,2.027
606.91,0.266398,1.13299
1216.65,0.100503,7.78492
813.012,0.123303,3.59053
940.172,0.102329,5.6187
2072.26,0.0984795,6.74366
2179.27,0.100094,6.74088
2408.68,0.148513,7.28676
1456.31,0.104257,6.29715
1407.91,0.0924276,8.33003
1288.22,0.0973324,6.54722
2612.95,0.106502,5.85041
1992.78,0.136639,7.35181
1827.37,0.113982,9.98175
2830.95,0.114545,8.7031
1005.69,0.171804,7.26381
1219.44,0.118594,4.92142
2516.89,0.110779,9.14713
1154.6,0.107979,6.45952
1625.92,0.164165,4.25634
2230.58,0.0931268,5.34174
2315.41,0.118957,5.31839
1681.25,0.104136,6.39402
1936.29,0.180313,4.91867
1498.18,0.103714,6.84757
2625.54,0.109545,7.16781
821.055,0.0922868,3.62987
1843.37,0.101925,7.51233
1377.22,0.22412,7.37087
1484.8,0.101447,6.1304
1507.6,0.204565,7.80434
1373.12,0.114002,3.41328
1852.65,0.0981737,6.29045
2144.57,0.176185,7.00987
1388.82,0.104292,5.40374
1036.87,0.102697,4.20701
2122.16,0.113671,4.51468
1404.78,0.094108,5.76308
872.648,0.110911,3.91938
1453.37,0.124443,4.29987
1472.64,0.12363,9.52673
845.642,0.176308,6.97421
1474.74,0.0937369,6.50442
1359.6,0.10909,8.99374
1787.82,0.237537,5.52008
2136.49,0.0926667,7.37463
2803.83,0.0963411,7.2537
1828.36,0.10784,5.77402
1958.8,0.302564,6.42859
1070.83,0.0918438,5.28367
2305.8,0.105093,5.68092
2206.5,0.0889478,9.8087
2665.49,0.0975098,5.86818
1625.6,0.112538,6.20005
2096.26,0.0994649,9.65459
1299.27,0.102145,4.56017
2465.45,0.099647,8.24917
1993.95,0.10826,2.91668
2028.5,0.155893,10.01
2422.36,0.118479,5.12497
841.752,0.129226,3.60451
2766.42,0.123609,9.36684
875.589,0.151978,2.61939
2033.53,0.140624,4.47378
2480.91,0.0914994,5.37364
1694.67,0.0918461,4.45193
2024.94,0.123777,5.76371
818.607,0.104697,5.60554
2786.58,0.475525,8.63692
2157.23,0.100045,5.37452
1573,0.0994188,9.3114
1582.91,0.0929947,6.4664
2382.85,0.127694,11.6251
1129.27,0.132357,3.58082
2843.54,0.175073,6.81333
1813.59,0.119927,10.5205
952.542,0.104044,6.49113
1442.79,0.241308,5.83582
2062.86,0.092732,7.07677
607.859,0.112427,0.501357
1023.75,0.103969,3.9064
1188.19,0.137022,3.96898
2129.8,0.112442,10.6546
864.702,0.110398,3.07523
1397.46,0.0952801,3.94356
2259.32,0.0959034,4.74053
1201.44,0.0972115,4.95695
1961.96,0.125917,7.62569
1420.56,0.104991,7.26844
1104.9,0.115144,4.56384
723.828,0.140313,1.8635
1871.44,0.155234,10.5705
2832.27,0.120833,5.98442
1862.36,0.0916631,8.64193
1581.34,0.0880845,9.95166
1272.59,0.0858314,4.38639
1828.24,0.106854,8.81841
1773.02,0.215572,8.68273
448.501,0.260975,1.76033
1228.94,0.0931977,4.33271
2325.67,0.116783,9.31724
2027.39,0.0970957,7.27775
1594.74,0.109069,5.01693
947.917,0.113079,3.92969
2034.08,0.100157,5.74759
1261.32,0.133246,2.87835
2152.43,0.09664,6.66061
876.024,0.181404,4.74479
1175.64,0.13263,5.79069
934.536,0.106944,2.07196
1896.7,0.109275,7.35318
1733.43,0.105657,8.57819
1479.27,0.132106,7.06033
1715.55,0.114092,9.29406
840.369,0.152937,2.81866
1640.85,0.0945329,9.98316
633.903,0.0865485,5.19058
1608.38,0.225981,6.44305
1047.95,0.106975,2.05687
1515.77,0.115533,5.52804
2386.16,0.102912,7.64835
2511.92,0.10876,9.69415
1447.24,0.142449,8.00377
1033.04,0.153405,5.5411
919.076,0.119982,5.07527
1892.33,0.102125,5.27891
1688.73,0.142732,6.66591
2472.9,0.0912247,7.17179
1932.41,0.0942568,7.36478
910.307,0.104308,6.35407
1825.39,0.126679,6.34761
1878.69,0.19869,7.31331
1767.65,0.200234,9.77204
2289.38,0.0973721,7.52683
1622.23,0.100182,5.29919
1534.81,0.0997361,5.64949
234.971,0.100051,1.20878
2036.63,0.164777,6.62405
2266.05,0.130317,6.67582
1256.57,0.095172,4.84242
1787.66,0.0882605,8.4384
1416.8,0.141727,5.36196
1550.53,0.100917,4.35613
1486.41,0.108286,4.0916
3217.29,0.0920881,8.02235
547.491,0.0957742,3.23558
1103.73,0.155546,4.52679
2416.76,0.11051,10.5773
1915.34,0.123963,5.0434
1907.82,0.0933545,5.09981
964.746,0.120828,5.12115
1555.96,0.0888479,6.27947
1185.76,0.220709,6.2525
698.774,0.113882,2.74502
2244.38,0.17422,7.29223
1156.55,0.138308,6.38173
2224.34,0.118066,9.4027
1011.65,0.213323,7.47305
1239.97,0.118687,5.64741
1766.84,0.0964495,10.7266
1374.26,0.105537,6.12712
1225.63,0.107962,3.78614
2180.59,0.0940115,6.79988
1848.51,0.110888,4.50058
1698.93,0.136726,5.09925
2193.4,0.0946116,3.95502
1044.73,0.108409,5.38369
2129.55,0.0901363,5.6242
840.286,0.129356,3.80738
1588.38,0.0909594,4.74056
2214.29,0.116516,8.29171
2113.46,0.108378,9.07151
2024.98,0.112375,8.63255
1388.31,0.119155,4.62026
2280.43,0.128325,6.82768
1605.25,0.0968399,4.45114
2403.58,0.107759,7.32689
1214.36,0.120832,3.24229
1409.39,0.0934938,5.75268
1630.5,0.101781,6.32111
1225.48,0.124648,6.25056
2453.7,0.0993901,6.9866
818.35,0.153744,1.67911
2396.07,0.101576,8.42247
2606.36,0.143156,11.5982
1318.64,0.111465,4.51139
2666.84,0.126462,12.495
912.243,0.0831688,2.06474
1188.54,0.0929037,4.07247
1052.49,0.111467,3.95768
2023.59,0.11318,5.93414
2275.95,0.112097,7.19567
1249.07,0.147463,4.50962
2307.11,0.116481,7.99256
762.799,0.214476,4.04039
2436.76,0.10751,7.58291
1787.76,0.10887,5.92221
2367.06,0.106556,6.61929
1652.65,0.119661,3.49741
1365.81,0.214038,6.77183
1688.83,0.104128,4.77377
2838.67,0.189723,11.7321
2456.86,0.0959077,6.45944
1070.08,0.102663,5.75293
1118.43,0.112397,4.99941
1887.95,0.106995,5.13627
2062.44,0.0964114,6.76379
1278.91,0.157535,5.81645
2382.1,0.105276,6.99895
1953.93,0.136207,5.60827
1266.16,0.0935107,10.957
2385.28,0.108501,8.72641
2440.65,0.0981688,5.92758
2219.13,0.129474,6.82171
1933.23,0.0965722,7.47313
1557.99,0.104111,6.4269
2088.14,0.134832,8.50471
1480.74,0.145113,2.97207
1333.05,0.105207,7.92553
2830.59,0.0938995,10.6404
2651.13,0.0895387,11.8029
1793.47,0.106199,4.19262
2561.9,0.0996758,9.77218
1503.28,0.107798,6.44509
1625.97,0.287781,3.37843
2629.3,0.183208,4.69471
1280.92,0.112775,9.6568
2801.97,0.096235,7.93259
1424.05,0.101707,6.26941
2407.78,0.091715,6.62879
1926.93,0.156938,4.67331
1446.88,0.111469,3.96679
2037.94,0.0878843,6.89619
2221.78,0.101313,9.07066
1752.97,0.280443,4.98231
1569.16,0.176054,5.14436
1342.4,0.127593,4.61712
1770.2,0.0940197,5.13476
1648.09,0.126268,4.11501
2312.53,0.23496,6.66704
941.153,0.110517,5.51643
2449.14,0.0991129,7.26706
2332.72,0.0886888,11.1519
1485.67,0.097174,5.22025
1833.55,0.149206,4.11547
2537.5,0.142777,8.75881
1772.54,0.0973445,8.19334
1187.76,0.127032,6.66225
1675.8,0.095835,9.76552
1018.22,0.11031,5.02985
2634.5,0.088411,7.84881
1118.13,0.0984662,3.95318
1436.96,0.0847601,5.75318
1487.11,0.124803,4.39073
731.919,0.105251,6.58391
1345.67,0.100856,6.36448
1716.78,0.122405,7.40078
1475.79,0.1097,5.82175
1328.49,0.106769,3.09994
2151.95,0.0939113,7.71894
1848.95,0.146684,9.01521
2249.45,0.208718,7.44749
1322.71,0.146826,2.2215
786.65,0.153502,4.07192
1958.38,0.0867706,6.2932
2232.1,0.115458,6.57351
1781.52,0.108817,7.45654
2026.13,0.0993399,6.082
2561.28,0.104097,7.11344
778.343,0.100355,3.6474
1532.58,0.104563,2.50718
1437.57,0.148348,6.78623
2204.95,0.105788,5.07205
947.03,0.097849,5.5638
2283.75,0.0945928,6.60999
1157.69,0.115677,2.09212
2340.67,0.104214,8.00038
1467.17,0.0954344,4.34506
2387.13,0.118614,6.918
2456.11,0.135833,6.40213
1390.89,0.182428,4.20476
2021.98,0.1072,8.82021
2462.11,0.111453,15.68
1481.04,0.107733,6.56694
2549.09,0.101244,7.85013
2259.78,0.256226,7.03687
2267.94,0.167528,7.7666
469.836,0.100311,0.200526
1705.12,0.12827,6.31927
1562.92,0.0940212,4.95417
2190.14,0.16182,6.96594
982.366,0.116935,4.95939
1929.85,0.0992924,4.88937
2310.49,0.102521,7.64062
1800.73,0.124537,5.32211
2126.29,0.0923743,7.88333
1025.29,0.110854,8.37315
2965.1,0.101421,5.63771
2075.5,0.0982219,9.11054
1911.43,0.134922,8.98372
2655.09,0.158147,8.43638
2667.48,0.132544,8.78875
2884.03,0.0993795,9.01457
2800.08,0.150635,6.83428
1405.41,0.109384,4.29193
1760.64,0.168012,5.60023
1519.72,0.0935345,5.91714
2179.66,0.110922,4.57132
2488.01,0.160102,7.85741
841.557,0.153326,2.8336
1920.43,0.191702,7.09458
1466.72,0.10065,5.85845
609.706,0.104447,4.64991
1684.55,0.105734,7.76672
1583.84,0.0903724,11.694
1256.7,0.118078,9.18303
1054.37,0.126236,5.05265
3127.81,0.113951,9.78324
2226.93,0.0945746,8.44739
1956.91,0.149487,4.0264
1822.31,0.106342,7.18654
502.879,0.243615,1.8246
2497.57,0.163856,10.9327
1959.33,0.102867,8.16803
1682.07,0.106849,7.02794
1897.98,0.126911,3.5685
1699.79,0.12351,5.34449
3218.38,0.113313,6.86726
1026.2,0.107836,3.34607
1626.05,0.146215,4.42293
2510.48,0.103847,4.74954
1754.92,0.108357,9.57122
1394.23,0.0918207,5.56311
548.222,0.103063,3.16237
2517.05,0.0963171,7.44281
782.565,0.262065,1.43233
2215.54,0.107921,5.88378
1397.65,0.191349,5.47153
176.147,0.125343,0.264919
1062.5,0.10237,3.77338
1638.42,0.116567,6.23129
1660.41,0.117322,5.75155
2112.47,0.111719,8.19371
1969.92,0.0898369,9.28736
1327.38,0.124081,3.66648
1915.73,0.0941889,4.85417
611.724,0.114769,1.83791
880.093,0.0993729,5.21741
2548.27,0.140302,8.04286
1195.42,0.102255,5.35201
1686.39,0.103236,6.05871
1150.51,0.103945,10.702
981.401,0.0841036,3.50193
1420.48,0.0952803,7.79039
1886.79,0.095599,7.91357
1448.68,0.130518,5.91712
1842.68,0.104663,6.52679
1592.71,0.0955906,6.70542
2182.5,0.108444,4.55716
1088.23,0.109187,3.69482
1769.51,0.236865,7.78879
1373.26,0.12373,6.89973
2332.81,0.107933,5.53416
1516.78,0.400834,5.25018
2176.95,0.093359,6.72989
1111.07,0.122671,4.09521
1468.47,0.123174,5.84522
1632.9,0.110795,9.54901
2354.99,0.108669,5.65983
1614.1,0.119947,4.946
1844.7,0.100961,5.89825
1778.49,0.243999,4.3301
2057.8,0.103025,6.62491
2136.16,0.0865591,8.84586
1635.94,0.203085,5.97027
2574.7,0.138558,4.7825
1967.47,0.121809,8.4009
1533.21,0.175286,4.90871
1238.86,0.116578,3.83375
1504.53,0.108708,5.87781
2027.93,0.202621,6.07266
1693.01,0.130036,7.8941
2026.99,0.107749,8.5917
903.408,0.0926478,4.21191
1015.08,0.101222,4.86855
1814.37,0.100249,4.30143
762.798,0.0933207,7.82259
1532.28,0.0988975,6.10051
2480.53,0.106006,8.35407
1571.31,0.22166,2.66559
1685.37,0.100568,7.49195
1927.77,0.265905,6.63012
956.521,0.106269,3.32828
550.296,0.0911888,1.40753
2812.98,0.128372,10.0658
1134.36,0.132711,1.40886
2158.19,0.0986472,10.35
1599.55,0.0923473,6.73465
1696.79,0.185454,7.49148
1170.83,0.105976,4.39634
1389.24,0.098492,5.4203
1143.94,0.107954,4.48341
1724.3,0.108072,4.72409
1340.78,0.103971,5.93857
2706.55,0.117894,8.54408
1890.82,0.16374,8.80153
1715.67,0.140203,9.36626
2285.23,0.113956,6.09443
773.864,0.146687,5.76107
2594.79,0.107664,10.5584
1425.44,0.181402,3.74557
1005.16,0.100635,6.46678
2941.86,0.144825,6.00716
2903.74,0.100784,7.94149
1379.5,0.106068,4.25762
2482.96,0.124596,8.11315
1845.2,0.156166,3.20444
1976.08,0.12929,12.0934
728.724,0.126666,5.46549
1671.27,0.159514,8.20698
2033.69,0.0947625,5.47286
2734.4,0.096077,5.53077
1228.72,0.130755,4.58534
1338.95,0.101229,2.92319
2424.6,0.203166,9.11462
1602.16,0.332497,7.81928
2040.13,0.246001,5.67776
1880.68,0.109914,5.69759
1497.72,0.0947093,5.22409
1647,0.106532,4.54499
1487.38,0.0817477,7.3855
1079.94,0.109849,3.80824
1636.53,0.113852,6.50666
2239.36,0.0897425,6.99359
2834.96,0.0961161,11.1621
2281.85,0.0945202,8.70238
1038.42,0.155715,5.4244
2649.02,0.111739,6.21534
2559.21,0.0947397,12.0256
1778.63,0.114305,5.95465
1862.36,0.106118,4.24575
1541.42,0.10145,4.28066
1761.24,0.111467,8.22489
1812.34,0.112615,7.40153
1128.06,0.0972986,4.6373
1690.46,0.0939972,9.55803
1753.49,0.124299,5.44561
1504.92,0.101755,6.08755
3174.45,0.321551,5.97106
1798.18,0.116043,7.25461
1586.71,0.107321,5.41315
1260.48,0.149766,5.5405
1996.22,0.0980113,7.65895
1334.7,0.396306,10.6075
3621.14,0.109115,9.23004
1294.88,0.117515,7.37474
1843.79,0.0862603,7.4205
666.324,0.105511,2.26698
709.713,0.309658,4.2292
1241.41,0.10052,4.26166
1724.84,0.147958,5.91326
1340.35,0.0987052,4.22471
1443.42,0.212757,10.2022
2689.22,0.084171,9.90847
1804.84,0.111426,6.3853
2455.76,0.329348,5.80412
2274.24,0.108344,7.82869
1451.43,0.129014,4.34325
1265.98,0.150433,6.34458
931.518,0.102528,2.85648
1688.4,0.156672,5.9114
2179.29,0.108911,9.10335
2705.26,0.092295,9.40097
2175.52,0.0825874,4.9664
2064.08,0.0942178,4.26729
1203.5,0.145253,6.68512
1721.44,0.167701,5.41676
1867.86,0.0971685,4.99385
1891.04,0.160534,10.8213
1401.55,0.159712,3.15671
2186.34,0.116867,10.2674
2345.43,0.100873,5.96448
2107.21,0.107882,7.31705
1386.2,0.113798,9.42114
2625.38,0.108236,6.541
2465.17,0.142032,8.11418
2032.81,0.0990097,7.25063
1828.04,0.115879,7.88172
2180.44,0.105604,8.25526
2191.88,0.140586,7.68044
1323.97,0.109018,7.27669
2475.49,0.114448,7.08241
647.965,0.0947404,2.27258
1231.65,0.214796,5.95441
2151.44,0.109553,6.26665
1264.07,0.0962252,9.52294
2920.67,0.148589,5.04963
2221.14,0.152396,6.47237
2170.55,0.105458,7.88399
2226.08,0.0971552,7.8536
2255.29,0.0925062,5.12741
1263.16,0.139718,9.04271
1018.79,0.188983,2.25417
2110.74,0.118998,4.59625
2710.91,0.107191,5.40719
2023.91,0.103429,7.44311
1869.98,0.0953019,6.31759
870.71,0.1716,1.22153
1246.73,0.107888,1.9378
1370.12,0.100493,10.7288
1590.39,0.556395,7.85981
3269.54,0.117503,8.91045
2341.97,0.131714,6.73415
1013.97,0.117047,4.44321
1844.45,0.104747,4.26468
2244.22,0.10328,10.6261
2689.57,0.113208,7.13971
1722.8,0.100816,6.6132
2803.1,0.114926,6.21831
2661.04,0.211913,4.44638
1429.51,0.100287,8.05095
1057.76,0.133857,7.27965
3061.91,0.69034,7.97022
1180.84,0.109774,7.6305
914.701,0.114463,7.23122
1527.79,0.424521,10.214
1187.14,0.107088,2.34131
2394.27,0.0968203,10.4031
972.425,0.140283,3.86415
1173.02,0.0938892,4.27358
1575.99,0.0950714,3.80205
1887.27,0.0956085,6.02518
1421.93,0.134204,3.07632
1314.16,0.107229,4.07135
1612.15,0.108287,8.50358
1832.26,0.10567,3.90688
2008.33,0.106982,5.59056
2739.04,0.100528,8.75074
2430.75,0.107256,7.35793
792.138,0.0931756,3.75047
2306.17,0.0916845,10.3351
1711.85,0.0980303,5.02241
1456.78,0.0959925,5.29397
1759.51,0.3048,9.05832
1180.72,0.109275,3.91957
2175.36,0.154585,6.13079
2619.71,0.125295,6.97418
1738.88,0.113724,5.9857
1667.71,0.110468,12.8365
1384.84,0.0968282,4.35105
1934.58,0.106714,6.66318
2210.75,0.124006,5.73754
1516.1,0.0988335,6.74862
2630.35,0.121922,8.5878
1951.76,0.0989517,3.95041
1301.1,0.0981689,7.09748
2137.1,0.167331,6.72591
1992.05,0.377855,5.35362
893.431,0.227778,5.22678
1065.63,0.327402,4.4634
1552.58,0.112678,11.0885
1106.02,0.0966859,6.26259
2388.31,0.130839,6.0603
1657.94,0.122625,2.19521
2048.44,0.11608,9.55674
1528.19,0.0858386,8.24784
1869.7,0.127476,4.9919
1129.37,0.0962543,2.49141
2127.12,0.0968034,7.05857
2013.71,0.209667,7.88412
1735.06,0.0997916,6.39056
2360.35,0.148858,6.6207
1508.99,0.160365,7.85472
2011.29,0.126042,3.37412
302.474,0.109953,0.301015
630.812,0.105923,1.78277
3047.96,0.0999676,5.93191
2692.27,0.118606,8.779
1815.57,0.114747,3.06045
1909.22,0.10504,5.60787
2689.35,0.106648,5.18424
921.407,0.119865,4.4144
1282.53,0.0949504,3.68925
2823,0.101115,6.8485
3112.49,0.113108,7.72573
2182.31,0.101054,7.71728
839.626,0.0992276,2.32605
1433.29,0.34991,6.2735
1575.69,0.0871895,9.26672
1994.96,0.0942524,3.27102
1082.76,0.0945302,3.50069
2081.39,0.41662,6.88942
1994.45,0.11086,10.7602
2502.63,0.111465,5.82221
1560.98,0.108683,4.39979
1379.58,0.224496,6.65767
1289.34,0.0947523,5.98394
1631.65,0.177222,6.86337
1546.19,0.120881,3.87474
1391.12,0.0869047,10.253
63.4645,0.102281,1.57516
1433.05,0.101269,7.00007
987.816,0.0907678,2.18481
2707.27,0.093977,8.48601
1899.12,0.10809,6.22601
2290.04,0.0894199,10.5282
1738.43,0.289013,4.92195
1682.42,0.114012,4.82378
2085.14,0.090264,3.24135
1017.26,0.0981119,4.16459
1279.24,0.0998959,4.59586
1686.64,0.106437,5.02382
755.701,0.111621,0.71109
1572.22,0.102852,5.7284
1722.47,0.127385,6.71368
1678.5,0.1075,6.70215
2363.21,0.129266,8.70213
948.891,0.106539,4.46308
1550.45,0.150202,2.94707
1107.95,0.0935313,3.71363
2304.43,0.138317,6.62717
1370.11,0.10057,6.60091
1511.18,0.33897,6.21391
1879.06,0.0992592,7.21265
1790.3,0.112704,8.1463
973.605,0.0944648,5.1691
2218.29,0.100294,6.20661
1371.01,0.118158,6.88647
1777.83,0.226688,5.45485
687.455,0.104758,2.88071
2159.14,0.0930518,7.74264
2396.62,0.0928357,6.47988
1961.24,0.102305,6.02784
2200.5,0.313753,9.2588
2492.25,0.107758,5.1303
2088.77,0.101429,3.97051
1379.62,0.1237,6.11234
2703.36,0.517226,4.39766
2700.18,0.178021,7.50022
2260.54,0.138778,9.25752
2660.68,0.365772,7.10408
1976.87,0.0983266,10.6552
1700.16,0.106411,5.54038
2040.97,0.0933744,6.95642
1264.7,0.108328,6.86616
2278.47,0.143987,7.08524
2203.61,0.112503,5.14198
2198.24,0.0985299,9.62129
2258.19,0.0970209,7.05337
2253.76,0.0957644,7.49955
1141.55,0.0907084,4.77049
1154.41,0.103581,5.13595
2836.6,0.123528,7.20729
970.189,0.108457,4.38232
1775.24,0.115691,6.25215
1242.97,0.102949,11.7971
1897.73,0.109741,4.47193
2075.73,0.0994866,7.02363
1012.39,0.105963,7.29491
1112.51,0.129194,5.97336
2455.38,0.101627,9.50908
1370.89,0.0980138,4.75559
1746.34,0.225727,7.09071
996.685,0.0893496,5.23911
2417.57,0.104256,5.7671
2762.68,0.0910403,10.7784
1446.89,0.0997611,8.30141
587.645,0.100915,6.48853
1934.64,0.113331,8.13173
2350.35,0.118831,7.61267
1519.42,0.105875,6.87128
1343.14,0.131153,8.9206
1935.83,0.097957,4.09457
1468.45,0.100911,4.75593
1381.36,0.11798,7.69266
2342.61,0.0907613,6.31945
2398.38,1.04778,6.34283
1949.61,0.166739,7.96153
1227.88,0.154366,3.67656
1622.36,0.108128,2.97927
2443.38,0.107887,9.46149
2163.98,0.176044,7.71052
1280.87,0.0977852,6.09908
1641.96,0.180707,3.80251
1710.09,0.124393,11.0708
1216.49,0.117109,6.46389
2393.89,0.0979542,6.82327
1631.71,0.130069,4.88966
2047.76,0.108613,10.6895
1955.06,0.0997261,6.95717
2479.09,0.116224,4.46446
1892.77,0.0852392,6.99465
1158.77,0.1024,2.44659
3302.07,0.133371,5.61473
1276.1,0.213606,5.24073
1974.97,0.112187,7.37626
1654.28,0.160322,5.30995
2749.12,0.104968,7.28438
1991.4,0.209549,5.55734
1086.56,0.140276,3.95382
1880.21,0.115478,7.2153
761.428,0.0992428,3.1503
2274.73,0.0924544,7.8708
869.008,0.127915,4.47665
1558.47,0.121956,3.96725
1772.38,0.213136,4.336
1529.46,0.099338,5.56785
1884.32,0.119036,5.71273
2334.77,0.104788,8.59121
1137.85,0.126524,8.61417
1478.44,0.139875,5.78648
1852.23,0.0998347,2.20583
1197.75,0.105236,6.78249
1157.14,0.090008,4.80922
2043.77,0.101769,7.3996
1539.75,0.0928181,5.66182
997.693,0.103519,5.16928
1698.14,0.100741,9.17744
1558.53,0.172986,4.73709
