#class tools::wcsv::ntuple
#title p4
#separator 44
#vector_separator 59
#column double fX
#column double fY
#column double fZ
#column double fME
6.69346,-2.42614,86.7975,87.0905
-1.06024,2.05978,91.3043,91.3351
0.308676,24.1634,561.287,561.808
1.12104,6.93503,464.074,464.127
1.46068,-1.46708,21.0339,21.1417
-8.61526,-13.6149,122.602,123.657
-0.247251,0.333699,0.736459,0.987917
-2.36091,5.28258,80.7603,80.9689
-0.0446312,-0.678902,30.3837,30.3956
-4.71333,0.311938,15.9469,16.6397
-1.47403,7.59226,752.329,752.369
2.93188,6.63606,352.208,352.283
-11.0761,10.8268,250.678,251.157
14.6125,-4.81435,55.7725,57.8579
9.23064,9.40184,1102.71,1102.79
-0.13491,-0.730161,16.4985,16.5231
-6.21593,-12.5005,40.3743,42.7229
2.01038,-2.11807,88.8727,88.9222
-0.930505,-0.384363,4.03044,4.18559
-6.55036,10.9638,1083.06,1083.14
-5.24132,-18.4098,213.104,213.962
1.76663,4.78822,43.6024,43.903
-3.97046,9.5784,17.9568,20.7417
-13.78,4.54022,107.61,108.585
-1.06525,8.92804,32.3064,33.5382
-5.87698,3.34928,4.64198,8.21983
6.09958,-2.81568,9.83201,11.919
0.0685066,-1.37223,36.8474,36.8765
-6.19453,0.494249,31.3012,31.9162
-3.66139,-2.12989,128.999,129.07
0.355908,-11.3485,118.416,118.96
9.99525,4.24488,262.592,262.817
3.02052,-1.61963,38.0774,38.2348
-5.67881,-0.520499,12.8739,14.0896
4.13278,1.71101,70.6609,70.8042
9.23707,0.448762,8.71949,12.7207
-0.282819,5.08221,22.1369,22.7203
-8.57686,-13.0764,358.595,358.936
3.83302,1.16341,138.569,138.627
-13.9836,-1.93178,92.5864,93.6578
4.81455,1.24952,39.7436,40.0569
1.49821,-1.60643,12.5624,12.7633
0.983682,-1.69348,1.99913,2.84485
-10.8353,10.3334,5184.41,5184.43
-4.45104,-3.89483,96.465,96.6475
-1.72134,0.730927,78.3335,78.3575
-6.75574,-0.0213959,6.96613,9.71743
-0.673673,-14.8548,412.619,412.887
1.49235,-10.2342,37.7176,39.1132
