#class tools::wcsv::ntuple
#title p4
#separator 44
#vector_separator 59
#column double fX
#column double fY
#column double fZ
#column double fME
1.04994,6.10947,1734.88,1734.89
-0.74191,9.75355,43.0705,44.1702
-6.28711,-0.350342,77.4532,77.7104
-2.90511,-2.6212,35.6775,35.8951
4.91739,8.7464,401.029,401.155
0.974588,-2.34643,66.1757,66.2264
1.53339,16.6604,1139.57,1139.7
-1.7,1.08181,34.5688,34.6313
3.17019,-2.89481,1188.18,1188.19
1.03088,-2.51662,125.1,125.131
-8.834,-1.8261,328.911,329.035
4.94155,-11.4168,582.799,582.932
6.63134,2.06422,23.5112,24.5208
-1.7958,-0.600157,18.5315,18.635
1.63823,-7.3273,119.54,119.776
3.96254,7.46463,4303.04,4303.05
3.78028,0.253377,717.19,717.2
2.01512,1.01978,25.1913,25.2975
-0.74761,0.0719118,1.86523,2.07468
0.825522,5.47474,5.37389,7.73267
5.96771,-0.947043,1919.82,1919.83
-1.79592,-2.08564,6.85603,7.4055
0.776228,-6.97679,155.844,156.003
-3.36448,-0.437215,160.311,160.347
2.88788,0.767613,12.6565,13.0145
2.08697,-1.42916,13.5532,13.7967
-10.9605,-8.81389,486.729,486.932
-1.13931,0.706143,257.044,257.048
-5.44141,2.80889,2.13278,6.50451
1.04964,-3.51051,17.1623,17.5565
-0.12239,-5.2985,44.2531,44.5722
0.642694,0.779719,39.0969,39.1133
-7.93008,-1.55811,287.181,287.295
0.378986,3.62581,557.695,557.708
13.4953,-7.32575,123.234,124.188
0.805006,1.38322,2.07697,2.67138
1.43178,5.23735,1.00805,5.54591
-1.05035,2.13647,17.0085,17.1819
0.423581,0.754688,225.083,225.086
-2.84728,0.383549,71.9479,72.0071
3.68146,-3.93888,357.663,357.704
-1.28022,9.28171,94.3496,94.8151
-0.54986,0.36139,455.916,455.916
-13.3632,1.09364,179.565,180.066
2.10921,-1.36724,99.9856,100.019
3.60484,0.506236,431.562,431.578
-1.85939,9.06743,1732.68,1732.71
-0.177767,-0.581213,7.30091,7.34397
-3.08328,-7.99317,534.552,534.621
-0.727951,7.47086,9.75276,12.3175
-0.222972,5.40378,36.7535,37.1528
14.3919,-7.88818,4497.62,4497.65
-0.0534568,1.53341,2.25811,2.77747
-0.0847273,-0.700991,18.9408,18.9609
3.95887,-1.50523,103.733,103.82
-8.06678,-17.5445,5482.53,5482.56
3.67838,6.21345,4584.59,4584.59
3.06878,-3.3369,4.03261,6.08895
-0.848563,8.48718,3.3793,9.18875
4.36509,0.842145,4.64946,6.45304
4.76089,1.00064,1098.39,1098.4
-7.4723,4.25581,6.04246,10.5223
1.15124,5.15631,4.63504,7.04681
-6.17977,-2.82535,826.052,826.08
1.62795,-3.21867,68.8131,68.9094
-10.1845,-9.62442,407.23,407.471
6.92822,1.29327,18.3008,19.6177
2.2269,3.36144,6.44156,7.61663
1.42726,-1.59195,537.268,537.273
0.579423,1.50981,-3.22724,3.64575
-0.00194359,-4.19031,81.1118,81.2216
1.10578,-0.291135,124.46,124.466
2.32013,1.60741,46.844,46.9318
0.345953,-0.374348,0.507172,0.882136
6.05371,-2.82651,5.88854,8.92035
